"gene","cope"
"KLHDC3",0.0483032593914817
"STXBP4",0.0483090663293567
"GPR137C",0.0483563905485336
"RECQL5",0.0483666908797523
"PAPPA2",0.0484028127236433
"BICD2",0.0484594487211077
"C5AR2",0.0484647121001791
"DIXDC1",0.0484757873122475
"RSL1D1",0.0484791041873963
"CDIPT",0.0485832767095232
"SNX13",0.0485949469653221
"ZC3H4",0.0486007740544053
"TMEM79",0.0486135138916039
"ETFA",0.0486283559261709
"SBSN",0.0486332853393854
"TTF1",0.0486916920807693
"THYN1",0.0487112076824967
"EPB41L5",0.0487473458584495
"LAMC2",0.0487507678169589
"PAQR3",0.0487861982296335
"LEMD1",0.0490504637962926
"C8orf82",0.0490869858721516
"EYA1",0.0491949721193517
"SLC25A14",0.0492257243229821
"KLLN",0.0492577367630766
"RAB20",0.0492680535547324
"LRRC56",0.0492737340246868
"ZFP90",0.0492741990984841
"B3GAT2",0.0492920623765308
"USP54",0.0493298720128364
"TATDN1",0.0493340278719856
"HEXA",0.0493573492104015
"HSDL1",0.0493838578198851
"GALNT12",0.0494088843280769
"UBL7",0.0494307342095709
"SFT2D3",0.0494651415759364
"PPT2",0.0495048984415708
"CD320",0.0495082633161483
"CBX7",0.049530650804508
"CPTP",0.0495310144782974
"SMCO4",0.0495387860285698
"PPP1R13L",0.0495616664944794
"COL21A1",0.0495776159560307
"SMIM8",0.0496048939581722
"VSIG8",0.049661943832382
"SDCBP",0.0496633226843713
"ANXA7",0.049680197555529
"ZKSCAN2",0.0496831236401684
"NLRC5",0.049687350609146
"FRMPD2",0.0497120650090329
"SEC11C",0.04971409195296
"CXXC4",0.0497142458897901
"HINT3",0.0497281187581966
"FARS2",0.0497392336727128
"MORN5",0.0497571140603785
"STAT5A",0.0497754658989029
"PVR",0.0497896159501723
"CNRIP1",0.0498416078434594
"EPG5",0.0498552198675596
"MAP6D1",0.0498646395631555
"KIDINS220",0.049874389285329
"GPR137",0.0498839834651872
"ZNF529",0.0499070822050099
"METTL23",0.049972206812681
"HNMT",0.0499879922300047
"RAB40C",0.050111141062699
"ILF3",0.0501363993650109
"TAF6L",0.0501394560554685
"CABIN1",0.0501871463505898
"NUDT21",0.0502069822453328
"VTN",0.0502848617641203
"C14orf132",0.0502995857850772
"C9orf153",0.0503297447597894
"KIF26A",0.0503689431208149
"C1orf52",0.0504228879867453
"FRMD4A",0.0504292341599494
"AP1G2",0.0504362916834299
"PCSK9",0.0504510209296842
"OTOA",0.0504852507134852
"SUPV3L1",0.0504856779906198
"PLEKHA2",0.0505132779248104
"SNRNP48",0.0505152660142338
"TMEM33",0.0506326412862018
"CXCL16",0.0506844054293458
"KIAA0930",0.0507665391228906
"AP3B1",0.0507745731210887
"B3GLCT",0.0507821556175508
"KIF13A",0.0508169387605747
"GTF3C6",0.0509703431428763
"FUBP3",0.0509746897647637
"EIF2B1",0.0510090538137287
"RALB",0.0510653748860934
"RAI2",0.0510787495414447
"COL11A2",0.0510888399348376
"CNKSR1",0.0511290825642157
"SETDB1",0.0511384952519369
"ZNF521",0.0511594863189386
"MSX1",0.0512404678094761
"PSMB6",0.0512536018326189
"HTR1E",0.0512659328513064
"SNX1",0.0512843970354875
"ME1",0.0512866115626406
"PDCD4",0.0512953360243196
"EMID1",0.0513003729343969
"MVD",0.0513407596846778
"B3GNTL1",0.0513664144861299
"TMEM181",0.0514003365031693
"METTL16",0.0514258687190525
"ANKRD39",0.0514296860054886
"MPZ",0.0514361594939531
"REV3L",0.0514468462220167
"OVCH1",0.0514652372157011
"MOB4",0.0515047937745949
"MAML1",0.0515129974339272
"WWC1",0.0515270705684577
"ZNFX1",0.0515849297880197
"AKT3",0.0516005733397038
"PHF12",0.0516779467907222
"GPC2",0.0517143432570394
"CLIP3",0.0518213974769288
"COPS7A",0.0518483550242805
"BAHD1",0.0519489437448501
"CTSF",0.0519842518808502
"RPF2",0.0520170697853798
"RBM33",0.0520589664743291
"SNX22",0.0520734454954787
"GLYR1",0.0521112757400016
"MAPKAPK2",0.0521745454095099
"SIK2",0.0521887565926478
"ALG14",0.0522108939531205
"GTF2H1",0.0522274759495114
"PI4K2A",0.052252154384446
"UIMC1",0.0522545818688377
"FH",0.05226737050083
"DNAI1",0.0522844530937522
"MTERF1",0.0522844970534981
"MCF2L",0.0522936957157383
"CLPTM1",0.0524662665671383
"HNRNPD",0.0524792799322667
"ABHD6",0.0524925221786414
"FAM229A",0.0525028491212924
"GTPBP1",0.0525109962710292
"SIRT1",0.0525228668965992
"RBMX2",0.0525508093920472
"ZAP70",0.0525692848173075
"METTL5",0.0526076446357849
"CTDSPL",0.0526614041504537
"TBC1D8",0.0526813040748216
"ACAA2",0.0526924976387162
"TSGA10",0.052694744534105
"FSIP1",0.0527635675859046
"XKR9",0.0528545958400205
"TRIM65",0.0528807506381988
"SLC22A14",0.0529404121908183
"RNF126",0.0529558437354185
"SVBP",0.0529759253095166
"POLR3F",0.0529890007263749
"SLC22A4",0.0530156193935489
"CCDC175",0.0530263826193232
"THBS4",0.0530421490997618
"SLC1A2",0.0530901181804114
"GALNS",0.0531287775349795
"RBM15",0.0531462000220328
"PPP1R15B",0.053155960381766
"PABPC1L2A",0.0531608290461822
"ZC3H12A",0.0531825010583012
"LGALSL",0.0531912843156184
"HCN3",0.0532491321163647
"RND2",0.053286656849315
"KCNN1",0.0533430322406811
"NANOS1",0.0533493392409631
"NAP1L3",0.0533619535135111
"STT3A",0.0534228273069333
"LRRFIP2",0.0534700013481646
"NFX1",0.053513544608872
"NMB",0.0535136105894776
"RNF208",0.0535147800822122
"IRF2",0.0535186101095696
"KDM4D",0.0535191011244395
"SLC35A1",0.0535445854445896
"ZZEF1",0.0535631747481273
"C1orf53",0.0535838002550805
"MEIS1",0.0535848508075788
"CCAR2",0.0535952202295413
"TM6SF1",0.0536339102126802
"PDE10A",0.0536404006387043
"NUP50",0.0536499873189228
"HIBADH",0.0536911129148674
"GBF1",0.0537952326859507
"LRGUK",0.0538448357284439
"PEX11A",0.0538505395137672
"RNF7",0.0539319793338586
"ANXA11",0.0539581684432849
"ARFGAP1",0.0540035191658533
"CAV1",0.0540122764758159
"HEATR3",0.054012929590926
"PPM1J",0.0540411972335276
"LTK",0.0540536722689651
"TRIM69",0.0540548121498773
"MYO1H",0.0542492374786421
"SLC19A1",0.0542694804934943
"PEBP1",0.0542750356429633
"PTH1R",0.0542823214499723
"PRDX4",0.0542993012492936
"TEKT2",0.0543721475255111
"APBB2",0.0543803625637732
"ANKLE1",0.0543873649693235
"INTS1",0.0544406529100209
"IFITM1",0.0544620211010668
"PPP3R1",0.0544975833501163
"CADM4",0.0545950667654719
"TM9SF3",0.054600409832385
"UQCC1",0.0546137678288115
"CHST5",0.0546196844323327
"BCL7A",0.0547221505553037
"MLLT6",0.0547244559149759
"SPAG7",0.0547252373510019
"ABCB8",0.054743442729952
"STEAP3",0.0547937498289259
"PAGR1",0.0548570658337299
"INSIG2",0.0549159344766364
"GGH",0.0549195909553314
"KCNH2",0.0549294569368001
"SMAD1",0.0549480241709083
"EXD3",0.0550950821806762
"THSD7A",0.0551019680404427
"HECTD4",0.0551321275676893
"NUFIP2",0.0551386573590637
"ZBED3",0.0551823696686185
"ATOH7",0.0551921134389442
"CRKL",0.0552099240314311
"PCIF1",0.0552467866885373
"FAM171A1",0.05526184853038
"ZNF836",0.0552657712031044
"UBALD2",0.0552773102890393
"FBXO46",0.055388211880237
"AKR1C3",0.0554607283816928
"ITGA4",0.0554772281084183
"CEP76",0.0554970813152731
"ZDHHC21",0.055503378692949
"WAC",0.0555812468588735
"NUBP1",0.0556085822765986
"MGAT3",0.0556348077822251
"ZNF678",0.055655414098527
"SLC1A4",0.0556935767964318
"CREM",0.0557156050766249
"ADGRA2",0.0557346577819424
"ENOPH1",0.055794256214313
"LURAP1L",0.0558015988749899
"CEP162",0.0558185459635468
"SNW1",0.0558640490816722
"MSRB1",0.0558960440888952
"SYNJ2",0.0559007075530656
"SGMS1",0.0559102803737266
"STMN3",0.0559171107541536
"CRTC1",0.0559398996158128
"MSL1",0.0559427683724471
"TIMP4",0.0560028018911673
"CKMT2",0.0560307043136457
"CREB3L2",0.0560598832710977
"PIAS3",0.0560858812205348
"ZNF488",0.0560961840288536
"ITPRIPL1",0.0561515584968911
"ITPA",0.0561751695004498
"AMFR",0.0562107293743204
"PIGX",0.0562262025520023
"CDH4",0.0562364121730392
"CCDC47",0.05632185363528
"U2AF2",0.0563302382496597
"IRAK1",0.0563497895754979
"GHDC",0.05636754374753
"FBXW5",0.0563794907686101
"RHBDF2",0.0563850029017269
"GOLGA2",0.0563931810073416
"SNX6",0.0563953376398338
"WDR35",0.0563994882390973
"DOLK",0.0564440802121334
"CDK20",0.0564793637498807
"TMEM47",0.0564811983729618
"SNRPA",0.0565848715001679
"GAK",0.0565931793018961
"RER1",0.0566497093325966
"HRH1",0.0566739365186703
"LONRF1",0.0567888463233444
"UBE2G2",0.0568380964825531
"TUBA1B",0.0568409939471952
"ZNF773",0.0568498956395649
"LRRC8A",0.056887794645276
"GFPT2",0.057011907735162
"GGNBP2",0.0570492813949818
"ZC2HC1C",0.0570544061282151
"CLCN3",0.0570688720265807
"TNFSF13B",0.0571023726431238
"ALMS1",0.0571262215154482
"ZNF185",0.0571268723272361
"CCL27",0.0571546568572803
"CDKN2AIP",0.0571599370578241
"TMEM259",0.0571692115119801
"MRI1",0.0571700932580119
"MON1A",0.0571814841600194
"THADA",0.057195464833349
"MYCNOS",0.0572241850635219
"RAB40A",0.057241975043283
"TBRG1",0.0572441430757893
"POLA1",0.057251187790926
"FNDC3A",0.0572607133214046
"SMC1A",0.0572771764225367
"NCOA7",0.0573002256380613
"MAZ",0.0573066791888881
"BTBD1",0.0573228853758435
"CYFIP1",0.0573274584475078
"NFKBIA",0.0573290114052718
"SLC38A10",0.0573729672096198
"CYB561D1",0.0573833009967817
"BID",0.0573876315363679
"PIGG",0.0573918659529128
"DEPDC5",0.0574147576440585
"RBM38",0.0574177850853682
"ZNF793",0.0574412147344553
"IQCG",0.0574679085719455
"SERINC1",0.0574731244959847
"LY6G5C",0.0574960361454011
"ZBTB10",0.0574971427665902
"ARHGEF25",0.0575170294662447
"ZNF425",0.0575306363769066
"SAT1",0.0575451414612103
"RAVER1",0.0575639305136675
"ACTR5",0.0575673812029129
"FBXO25",0.0576479036250867
"ZNF428",0.0576857128288063
"B4GALT4",0.0576968962124861
"MYL4",0.0577031110084452
"AGAP3",0.0577067343701425
"TMEM132E",0.0577167434739334
"RARA",0.0577292635041848
"PASK",0.0577436329016149
"DOHH",0.057766938971173
"PSAP",0.0577890802621868
"SAYSD1",0.057888371448618
"FAM166A",0.0578987728078196
"CCDC154",0.0579092049172053
"NMBR",0.0580252401384872
"ANAPC11",0.0580352713010501
"MMACHC",0.0580716728997832
"CSNK1A1",0.0581143097493057
"USP37",0.0581291195935123
"ALKBH3",0.0581368861472813
"RANBP3L",0.0581700857076062
"TRPC7",0.0581822206413207
"CLASRP",0.0581978189832104
"KCNQ4",0.0582118940245089
"TOB2",0.05827956132465
"NUP153",0.0582843476841678
"ZBED1",0.0583341635131635
"C6orf136",0.0583497400560102
"CXorf38",0.0583590545969244
"SUN2",0.0583623490712162
"CNOT1",0.058369022863471
"GTF2F2",0.0583962278320725
"CAMK2D",0.0584057745713373
"RGL1",0.0584360075239245
"RABGAP1",0.0584373049484562
"HRCT1",0.0584998786461451
"GPX7",0.0585006866356091
"RNASEL",0.0585234690331044
"RB1CC1",0.0585903032782707
"ROPN1B",0.0585920052316388
"TPCN2",0.0586014338693533
"LENG9",0.0586500454594577
"PILRA",0.0586720596807302
"SEC24D",0.0586739198524815
"SLC30A7",0.0586940923675353
"SAP130",0.0587483288121995
"SLC2A6",0.0587602132863655
"TRMT1",0.0588088220897172
"TBX19",0.0588730509017131
"ELK3",0.0589084039365142
"PRCP",0.0589162146462259
"PGAM5",0.058918825090385
"GABRA5",0.058962937336606
"MCRS1",0.0590280351256158
"PPP1CC",0.0590570454141624
"TSKU",0.0590597565901852
"MXD4",0.0590737503247707
"TOE1",0.0590784982729108
"VCL",0.0590787225868161
"KRT19",0.0591778582330693
"CHCHD10",0.05919759525982
"SERTAD3",0.0592633611176587
"ZNF253",0.0592866141263598
"TNS1",0.0592952970502808
"KIF19",0.0593103820833223
"EFNB3",0.0593509998744405
"FKRP",0.0593647505705061
"WDR53",0.0593665186551595
"ZDHHC6",0.0593710987712155
"PPP2CA",0.0593965551889272
"ST6GALNAC3",0.0594087192641606
"ATP6V1B2",0.0594781215122062
"FAM178B",0.0595197689701936
"PXN",0.0595635686875843
"SLC27A1",0.0595640893080987
"POLD3",0.0595915049893801
"ARID3A",0.0596004980869655
"KCTD21",0.0596163880444464
"C1GALT1",0.0596589351169058
"CPSF1",0.0596833881321797
"SMAD7",0.059687772660217
"CLIC2",0.0596955470895544
"NAGA",0.0597640361483993
"RUBCN",0.0598102872621115
"ADCY6",0.0598167880026357
"UMAD1",0.0598190373823235
"TUBGCP5",0.0598248539757051
"DHX38",0.0598713708269767
"TIMM50",0.0598774332063895
"BCAT2",0.0599473469034942
"RGS22",0.0599856446431178
"MT1X",0.0600256445995099
"MFSD5",0.0600458580772742
"NT5C3A",0.0600978768123737
"RAPGEF3",0.0601047213826372
"TMEM42",0.0601462925607954
"SMIM19",0.0602239680600033
"SCG5",0.0602262282299428
"SUOX",0.0602366494606582
"LCNL1",0.0603206646761912
"TSPAN6",0.0603280240404773
"NSF",0.0603286469902171
"TMLHE",0.0603672766520934
"SOGA1",0.0604103409208833
"FERMT2",0.0604414496683431
"GMFB",0.0604616178101069
"SORCS2",0.0604670667578308
"TMTC4",0.0604964171469452
"KPNA2",0.0605268425915994
"NPIPB15",0.0605465316057325
"SQLE",0.0605510599100866
"PCDHB7",0.0605578667801151
"ISCA1",0.060646938304243
"SAMD3",0.060657074549778
"PRSS51",0.0606590011091498
"FBXO21",0.0606943320636062
"COL5A2",0.0606951885563849
"ICAM5",0.0607509703844535
"ZNF350",0.0607564399095491
"RASGRP3",0.0607768844762074
"PAN3",0.0608476000586654
"PRIM1",0.0608525786431291
"ZSCAN25",0.0608870261968558
"STK32B",0.0608889378652056
"SBF2",0.0609227842580941
"KCTD2",0.0609563873577401
"PBRM1",0.0610175238506234
"ADAMTS18",0.0610401896303805
"UBASH3B",0.0610633236791811
"RPUSD3",0.061097832873141
"TMEM266",0.0611051950489959
"SLC41A1",0.0611113690288601
"CBR1",0.0611211357051941
"ALKBH2",0.0611444491365825
"GNRH1",0.0611887517833749
"PPRC1",0.0612168565070992
"CETN3",0.0612624092898977
"CDK19",0.0612765498774859
"SMAD3",0.0612784973005999
"C17orf107",0.0612873220801469
"ZNF600",0.0613333478536071
"TMEM138",0.0613764703286772
"RRBP1",0.0614341268839341
"HIPK3",0.0614342195059264
"TGFB3",0.0614567207367724
"GCN1",0.0615391692178377
"COG2",0.0615827787650611
"FAR1",0.0615910056541216
"NETO2",0.0616186057981289
"CCDC14",0.0616274992697032
"PSMD5",0.0616390908139576
"GRIPAP1",0.061707178094744
"SUGP2",0.0617113177235817
"ZNF416",0.0617167139665923
"TCEA2",0.0617403474836279
"NUP107",0.0617796896096744
"BAZ1A",0.0617799586831177
"GMPR",0.0617861546523522
"ENPP1",0.0617904801615085
"ZMAT1",0.0617924651215167
"PIGB",0.0619208359309169
"FDX1",0.0619430426475571
"HSPBAP1",0.0620123556724943
"PROX1",0.0620692638666959
"PPP6R3",0.0620836612531929
"ARHGEF2",0.0621423428621264
"LDHC",0.0621466593995141
"STAM2",0.0621606882622779
"EPB41L3",0.0621724718776543
"ABCG2",0.0622037482680668
"TUSC3",0.0622104735089826
"VPS4A",0.0622119952754028
"SERGEF",0.0622122812407183
"ZBTB12",0.0622857601586955
"TUFT1",0.0622931475608586
"MTM1",0.0623232880783792
"SPAG16",0.0623410092653705
"FAM168B",0.0623566674308346
"UBE2C",0.0623653594445994
"GRP",0.0623886596229802
"SRD5A1",0.0624734690739851
"HDAC9",0.062506518923484
"CDK13",0.0625280045161539
"SPAG9",0.0626204090439715
"MYBBP1A",0.0626828739973669
"CERCAM",0.0627245568742196
"SLC36A4",0.0627578034786904
"FAM50B",0.0628553399434862
"MTHFSD",0.0628724444234132
"CELF1",0.0629532301363496
"CD164",0.0630188329187247
"NFYA",0.0630371021273541
"SURF4",0.0631019495813658
"SH3BGRL3",0.063102848338165
"KAT7",0.0631049920407933
"TSPAN14",0.0631393197744048
"EBNA1BP2",0.0631598015830294
"PTER",0.063176717408591
"PLPP2",0.0632369916322325
"ZMPSTE24",0.0632403011970352
"SLC25A20",0.0632930546840852
"RNF11",0.0633101620408674
"CPPED1",0.0633148048906272
"ADRB1",0.0633805000848792
"BAIAP2L1",0.0633880482176112
"SNTB2",0.0634002915054069
"INCA1",0.0634017784536585
"SLC35B3",0.0634018656697683
"GOLGA6L2",0.0634101723170635
"CSTF2T",0.0634273129538807
"P2RX6",0.0634781801945424
"ENPP3",0.0634999276722578
"STOX2",0.0635164096647507
"STK32A",0.0635169658536644
"TRIM45",0.0635480725605627
"ERLIN2",0.0635772774290448
"TKFC",0.063680747997155
"DNAJA4",0.0636978253104347
"SAMD9L",0.0637010467289697
"BDP1",0.063761169186428
"C10orf82",0.0637731327485313
"GNG7",0.0637908156304983
"NPHP3",0.0638009369214194
"ARRB1",0.0639009379999567
"CCDC127",0.063909724326027
"RALGAPA1",0.0639192340624205
"DSTYK",0.0639234445189825
"RAB11FIP2",0.0639319197076657
"COQ2",0.0640246428970296
"ENOX2",0.0640888075995745
"C11orf91",0.0641082705263255
"SLC25A17",0.0641185577701631
"TPD52L1",0.0643197661194769
"RNF220",0.0643578372439088
"SUN3",0.0643829097570613
"HEBP1",0.0644616012082754
"PELI2",0.0644876625281632
"NID2",0.0645028172988136
"SMC5",0.0645380156021968
"ZNF878",0.0645387761602361
"SCAI",0.0645422318604922
"TMC6",0.0646125822705451
"PCGF3",0.0646307836971356
"GSTO1",0.0647019778346823
"BAG4",0.0647316977979855
"PIK3CA",0.064733384314909
"ARL2",0.0647360023762228
"PNPO",0.0647533936861433
"TBP",0.0648207668450068
"LMF1",0.0648870372760998
"RPA2",0.0649189097520481
"SPATA6L",0.0649354366223944
"EIF3E",0.0649430081898708
"SLC11A2",0.0649784407497515
"GLRX",0.0649829403996189
"STK4",0.0649949712529531
"SCP2",0.0650001735799452
"SMYD3",0.0650049384558741
"KDM4A",0.0650357187536062
"MACROD2",0.0650487600609113
"TCEAL6",0.0650655671256012
"ITPKC",0.0651235974045764
"CSNK1G2",0.0651283995678218
"OTOF",0.0651592270823669
"TJAP1",0.0651654722317281
"SYT11",0.0651942727679053
"EIF4EBP3",0.065214819342129
"TFAP4",0.0652184576790558
"ZNF500",0.0652309141116802
"VPS52",0.065232756718197
"RBM41",0.0653127382642113
"IFT27",0.0653182809670109
"FAM89A",0.0653648523359705
"SEC24A",0.0653678980148484
"GLMP",0.0654073390359374
"BAG3",0.065445747269797
"KCMF1",0.0654619681832082
"CCDC9",0.0654776346136428
"NDUFA7",0.0654919641098381
"KLC3",0.0655730459457967
"CHD3",0.0656414840621215
"PLA2G6",0.0657216931367431
"ZNF775",0.0657306734880123
"DMTF1",0.0657441980237684
"RDH5",0.0657508769303749
"CMC1",0.0657644488979783
"ZNF786",0.0657757827678539
"CDK17",0.0657763159533204
"SLC24A2",0.0658457291389893
"ENTPD6",0.0658538523867973
"DNAH10",0.0658606566254297
"IDH2",0.0658834228763667
"MARK4",0.0659066722293699
"PCDHA5",0.0659136650618636
"TMEM8B",0.065918027266051
"RGP1",0.06597641589747
"WDR17",0.0659947671154026
"APOOL",0.0660034145284555
"ZNF768",0.0660902108581347
"VTI1A",0.0661152060571326
"HSPB2",0.0661859377102809
"AKAP3",0.0662281505195515
"ITPR3",0.0662565303996892
"MCTP2",0.0662940203614019
"METTL25",0.066300005097077
"STARD6",0.0664495789580455
"ANGPTL6",0.0664828236241866
"GNLY",0.0664918985596754
"LNP1",0.0665307144193481
"WLS",0.0665416624649995
"CWC15",0.0666304460915624
"HCCS",0.0666395284387811
"BANP",0.0666487756777381
"WDR47",0.0666820791450463
"ID2",0.0666892714578549
"MBOAT2",0.0666908132696743
"METAP1D",0.0667134544277832
"OXCT1",0.0668124275056619
"NOXRED1",0.0668244799983259
"UBN1",0.06684552223852
"NIPSNAP3B",0.0669008843609898
"CNPY2",0.0669415439190196
"POM121",0.0669568169758049
"FBXO9",0.0669908059301423
"ADGRL1",0.0670558479885767
"F7",0.0670928482981832
"SH2B3",0.0671214753052103
"SERINC3",0.0671458030346937
"NR0B1",0.0671581903505057
"WWP2",0.0671654999675168
"KEAP1",0.0671689082826227
"ZNF2",0.0671901459638184
"OPRL1",0.0671917475719518
"SUPT16H",0.0672143275564559
"POU3F2",0.0672275385839495
"TRIM22",0.0672382537886449
"PC",0.0673311884223486
"LYNX1",0.0673341107757814
"ASB16",0.0673926393927289
"ADAT3",0.0674028673089339
"ATP1A4",0.0674715577163656
"SEC24B",0.0675013937948146
"HERC1",0.0675449175633359
"SNUPN",0.0676067061336982
"GNA14",0.0676656032695854
"CHFR",0.0676970058499915
"DCUN1D5",0.0677089296283847
"CRK",0.0677700925981811
"PPIL2",0.0677825789095463
"ZNF565",0.0678612363430349
"MAPRE2",0.0679071093631621
"CTNNA1",0.0679320602515051
"ZIC4",0.0679449376213768
"RCBTB1",0.0679481726225988
"CORT",0.0679715321501918
"ARHGAP25",0.0680124864293359
"VCAN",0.0680395850799432
"TMEM106A",0.0680878949512772
"HSPA1L",0.0681294958142928
"CPOX",0.0681743472977923
"ACOT12",0.0682325902610758
"EIF4A3",0.0682413314955567
"RMDN1",0.0682466885272085
"PGGT1B",0.0682612950646665
"CIART",0.0682686005271833
"TTL",0.0683165187778716
"ADRM1",0.068335265262501
"CCDC18",0.0684043877077618
"SORD",0.0684346572379016
"TYK2",0.0684920438889066
"LARP4B",0.0685771356475143
"EXOSC10",0.068594389555674
"TBL1XR1",0.0686774655919116
"NR4A1",0.0686808065641713
"PATE2",0.0686845915627482
"CYB5B",0.068697350580022
"TK2",0.0687497990391356
"BRMS1",0.0687727082688216
"DESI2",0.0687738616538127
"AGA",0.0688085000908715
"G0S2",0.0688223000654986
"TMEM158",0.0688838532908233
"ZNF835",0.0689963595149789
"MAN1B1",0.0689996905892398
"ZBTB34",0.0690080154364329
"SHISA4",0.0690332642242377
"INAFM1",0.06903327666326
"ZFYVE21",0.0690758926452812
"ABCB6",0.0690765676803126
"EDA",0.0690973780530378
"RBBP7",0.0691463744497593
"ZNF441",0.0691790940784031
"TVP23C",0.0691871888835487
"DLG1",0.0691954055859003
"NOS1",0.0691983602120951
"PRPF40A",0.0692251377510633
"GTF3C2",0.0692639481489343
"CYP51A1",0.0692669422818295
"KCNE4",0.0692780753222343
"COL4A1",0.0693641652900662
"RAB36",0.0693671805013082
"SCPEP1",0.0694272199109426
"LYPD3",0.0694307976562745
"UBQLNL",0.0694705912612365
"PPP1R8",0.0694911391002395
"TUBB4B",0.0695076079261961
"TOMM40",0.0695273604565769
"RSPH10B2",0.0695295302247314
"NAGLU",0.06953119460321
"CAPN5",0.0696354858368426
"C3orf18",0.0696583112300566
"ABHD14A",0.0696984185896659
"BAIAP2L2",0.0697054162722051
"P4HA3",0.0697210558644681
"TMEM45A",0.0697337206038293
"DUSP7",0.0697553124395776
"JKAMP",0.0698070923316845
"AUTS2",0.0698179800564092
"LGALS4",0.0698238824861893
"ADD3",0.0698451884134997
"THUMPD2",0.0698471701008712
"NR1D1",0.0698618995929172
"RCAN3",0.0698777639851592
"IFT22",0.0698901010508462
"LCMT1",0.0699254350795318
"ELP3",0.0701451511455828
"RGS3",0.0701848337453768
"MAGEL2",0.0701855820810751
"DLL1",0.070193138677526
"PRKAG2",0.0702072009981218
"MANF",0.0703114746960031
"CLDN6",0.0704049653950746
"SLC5A3",0.0704176056259704
"USP15",0.0704385455694037
"MYCBPAP",0.0704765390344854
"HTR7",0.0705047476441227
"SLC15A4",0.0705765370281638
"GABRR2",0.0706585915790569
"NRG2",0.0706651720881023
"CHAF1A",0.0706663279343699
"VAMP1",0.0706960435539718
"PTGER3",0.0706976300853861
"QPCT",0.0707165875100964
"CCDC62",0.0708049585836786
"G2E3",0.0708121171554575
"NXT2",0.0708207977917235
"GCNT2",0.0708447308796246
"NFKB1",0.0708609869133592
"OSER1",0.070897775155456
"RPGR",0.0709758964779248
"GADD45A",0.0709943971904024
"RTN2",0.0710304475447028
"EXT1",0.0710635854077438
"RSBN1",0.0710903031840846
"ELMOD2",0.0711208403802533
"HARS2",0.0711469438550483
"RNF213",0.0711548571718422
"NDUFV3",0.0711764350037693
"KDM6A",0.0712076919550839
"ADIPOR1",0.0712318338290686
"TAF5",0.071233446654129
"ZNF214",0.071241895907688
"NUDCD3",0.0712934313523322
"HSP90B1",0.071329215622288
"RABGEF1",0.0714522748763314
"GMPPA",0.0715143167536186
"TP53BP2",0.0716015179562274
"D2HGDH",0.0716190020296831
"KLHL36",0.0716203784154298
"INSIG1",0.071631886139961
"ARHGEF12",0.0716322441962119
"RGS19",0.0717246827119573
"LIN7C",0.071761393301628
"LAMB4",0.0717695614269931
"NUDCD2",0.071815459309118
"ARFGEF1",0.0718293143976101
"MBD3",0.0718305017281266
"ZNF546",0.0718605343184941
"SYNGR2",0.0718674894168647
"SAAL1",0.0718763783371913
"RBBP6",0.0719016958811112
"RDH12",0.0719169736128214
"ELOF1",0.071952236376085
"PUS1",0.0719775247498241
"SLC29A4",0.0720105707388115
"CRLS1",0.0720199049934831
"EVI5",0.0720233321093306
"ZBTB4",0.0721428759163303
"BAK1",0.0721452142768068
"KLHL28",0.0721514039614074
"CREBRF",0.0721651107561235
"MFSD2A",0.0721738236002142
"EIF5A2",0.0722146679024683
"COA1",0.0722177905008468
"DHRS13",0.072224367295425
"SLC35A2",0.072237903369933
"MARVELD3",0.0722632494966265
"AVEN",0.0723492806251129
"EFCAB13",0.0724231163868184
"ZNF471",0.072432138789929
"ZNF30",0.0724480923172701
"MTPN",0.072482975070368
"GSTM1",0.0725000607382886
"MOV10L1",0.0725400048260523
"PRR5",0.0726149602218132
"PHF24",0.0726601073327546
"CSTF1",0.0726604366877114
"ACOT13",0.0726673968055248
"ANXA2R",0.0726712919603344
"AKTIP",0.0726841145626548
"RNF14",0.0727190189778661
"PARP11",0.0727433115785067
"GALNT10",0.0727769166892998
"TNFAIP8L1",0.0727774785529846
"RPUSD4",0.0728798992392462
"ANO1",0.0729022883307748
"IGF2BP2",0.0729075896332628
"SSR3",0.0729111750635097
"SIPA1L3",0.0729489218901671
"PIGN",0.072951268102377
"PTPN4",0.0730348335930608
"PCDHGA1",0.0731190839157168
"PKIG",0.0732069161502471
"ST6GAL2",0.0733095467190713
"MAMLD1",0.0733127927522453
"DHCR7",0.0733357482099802
"MDM2",0.0733765495538558
"MTDH",0.0734407330251085
"RPP40",0.0734430683083538
"GPR63",0.0734535415950207
"SP2",0.0734664160891563
"CCDC157",0.0734974764421784
"RAB32",0.0734978864807547
"SLC25A30",0.0735196109419643
"ARL4D",0.0735740799250516
"SEMA7A",0.0735918695280028
"RALGPS2",0.0735941466700364
"DCN",0.0735989441167449
"SLC26A2",0.0736153126074388
"PRKAR1B",0.0737058324719336
"DPY19L4",0.0737194178591071
"MSS51",0.0737317838652109
"MCHR2",0.0737380907290971
"BICD1",0.0737635436092659
"GOLM1",0.0737663859488289
"MPPE1",0.0737708447452969
"SMAP2",0.0737831070390406
"CYP20A1",0.0738436421889773
"CFTR",0.0738849669141216
"DDN",0.07392105457672
"FOXR1",0.0739547398322464
"ALAS1",0.0740524198970258
"C3orf14",0.0740943430264267
"EEFSEC",0.0741424564346777
