"nhoods1","nhoods2","sim"
"288732","194450",0.661734295299831
"288904","125622",0.775464152523572
"288967","199389",0.728064210979063
"289183","207466",0.557002614510226
"289302","30541",0.677397205180521
"289409","167599",0.717856076449136
"289663","151124",0.673032440752299
"289673","160157",0.612803604956004
"289867","239517",0.763076716018399
"290052","113270",0.668497220901104
"29017","175039",0.660860927212057
"290225","84374",0.730682897265317
"291033","39770",0.751491283170469
"291248","175482",0.683542891889561
"291435","154906",0.701122931087696
"291488","113199",0.753015388790066
"292014","110598",0.664300165723055
"292028","81018",0.658155129424311
"292165","142035",0.636196569519436
"292331","20394",0.771905598808975
"292555","97072",0.743016687414405
"292771","139458",0.62022870434862
"292919","4498",0.675504686378555
"293066","155654",0.719462119080329
"293196","202415",0.710127859802878
"293851","139774",0.639179479776811
"294027","11080",0.764277534359209
"294116","41521",0.733932028453306
"294191","118199",0.682824368407247
"294210","88026",0.652635914597215
"294664","190434",0.792512928387812
"294910","178735",0.609851670661384
"29512","96902",0.71745286509398
"2956","81738",0.726390072672812
"295878","168878",0.620856479008996
"295916","3938",0.793100283929306
"296140","81846",0.650587706174231
"296370","14741",0.721456755971277
"296487","31775",0.736829055320404
"296632","183319",0.637329091781519
"296912","124067",0.737050753116738
"297895","48025",0.72826777954877
"297969","39635",0.685765365236858
"298871","50714",0.782924161669281
"299554","19001",0.791231981789835
"300094","186300",0.581381481117166
"301050","90791",0.750150642979387
"301321","3771",0.765592281318311
"301427","148446",0.686289596454329
"301709","194954",0.804136459011194
"302391","152418",0.656468366435661
"303275","217581",0.75075830234696
"303648","169007",0.70605916432761
"304371","141395",0.640784002474846
"304555","57282",0.748089539141797
"304651","132526",0.740266565780022
"304683","62179",0.727545960327192
"304749","48006",0.665169018021853
"305018","148341",0.656236275976287
"305109","36133",0.683681578557518
"305137","87252",0.715996632277211
"305570","13736",0.719302630206358
"305764","74849",0.622149592783286
"306150","198130",0.689875840886445
"306400","9798",0.72707742991755
"306440","197469",0.686679897828308
"306619","36014",0.698385757060516
"306700","7122",0.658062477847051
"306764","240136",0.670855845822073
"306779","36638",0.697953593983463
"306995","157973",0.653678322030608
"307177","57392",0.310302373166203
"307814","4115",0.755047454972756
"307832","182040",0.716736934731618
"308340","138798",0.719060712443465
"308503","190335",0.67511918052739
"308547","139028",0.691710057803001
"309756","63904",0.833539278687201
"310086","9380",0.736178548632613
"310614","29989",0.6366605707349
"310935","142327",0.682283758009325
"310976","175865",0.699588877558459
"311374","115743",0.737247728233911
"311678","55766",0.70992295938627
"311974","4165",0.596722427483593
"3120","56155",0.668064872035514
"312083","26966",0.67474922595067
"312169","32631",0.696166060106144
"313292","131898",0.782387258811617
"313412","35621",0.749240511555322
"313445","238866",0.656071874089817
