"gene","cope"
"ASB17",-0.0045086339510798
"TCF21",-0.0045086339510798
"ANTXRL",-0.00448778484798078
"ZNF8",-0.00431933488293781
"PAX9",-0.00419244585229502
"UGT2A2",-0.00419244498124251
"HHIPL2",-0.00418360282007491
"C17orf78",-0.00414707589007509
"ZNF234",-0.00414472417042801
"KRTAP4-4",-0.00402563742496747
"GPR65",-0.00401812209980911
"HSD3B1",-0.00401167992244906
"LDB3",-0.00399669452829126
"CCR8",-0.00385202293352596
"DPEP1",-0.00382088710450566
"CHAT",-0.00381880492799243
"UMODL1",-0.00381250643546258
"COL8A1",-0.00367686473433569
"UGT1A8",-0.00366214637868856
"RTL1",-0.00365811420921961
"ABCA4",-0.00365083533201113
"ZNF121",-0.00360487076679603
"KIR2DL4",-0.00348025403405358
"XKR3",-0.00348025403405358
"ZSCAN5C",-0.00348025403405358
"TBX2",-0.0034671909100291
"UTS2B",-0.00339307095326769
"C1QA",-0.00331499272083371
"ACTL7A",-0.00327931711459281
"OR11H4",-0.00327931711459281
"CX3CR1",-0.00325721822904541
"HMGCS1",-0.0032185369995775
"ZNF17",-0.00300275922233783
"LYVE1",-0.00300262975902484
"TRIM52",-0.00299594531536383
"ZNF235",-0.00289752843779618
"FABP4",-0.00288478627627175
"AP1G1",-0.00286505346299467
"PRB4",-0.00283341140479751
"DSG3",-0.00257349752747489
"RBM39",-0.0025024923030096
"IGFN1",-0.00241632575379915
"FAM210A",-0.00232428218692047
"HNRNPA2B1",-0.00211499072592476
"ATP13A5",-0.00206156199674963
"FGF19",-0.00199767913261507
"TBC1D2B",-0.00197131843812961
"DNAH8",-0.00193760428056317
"CPNE1",-0.00190386727851344
"TKTL2",-0.00164652850020785
"SSR1",-0.00162104506780352
"RGS18",-0.00152846237201612
"COL17A1",-0.00136473508188448
"TGM3",-0.00128108258986091
"GTF3C4",-0.00123201988569566
"USP44",-0.00121081275450824
"TNFRSF9",-0.00119126734901201
"PDC",-0.00112759247392266
"NR2F1",-0.00104650280733101
"SKOR1",-0.000955976464019897
"ZNF19",-0.000712921199787066
"TRAPPC8",-0.000621660318694589
"ZC3H10",-0.000566466436953943
"ZBP1",-0.000523271732871935
"MEI1",-0.000330456311189002
"RAB21",-0.000312201647518966
"USF1",-1.74406205549763e-05
"ACMSD",8.92223492609244e-05
"PTGER2",0.000208460045018732
"SRSF3",0.000212559661339283
"TAL1",0.000236274096382695
"COL8A2",0.000244096133021985
"TTC19",0.000281129676370773
"CS",0.00032713809667208
"ZMYM4",0.000331028898921385
"RAB41",0.000331936461753361
"VIPAS39",0.000443606976390216
"SATB2",0.000567339093171239
"TRAPPC13",0.000674486662316718
"CAPN6",0.00070164900638444
"OSR2",0.000743870211430764
"ZNF57",0.000928593556378259
"PIK3C3",0.000955524178475157
"TUFT1",0.00101240267552402
"FASTKD5",0.00101285364255745
"MAGEL2",0.0011438919449114
"IGSF6",0.00116285957455934
"PER2",0.00122880548438318
"LAX1",0.00125099275620546
"TNFAIP6",0.00139569699701931
"OLFM2",0.00150747228990841
"ADORA3",0.0015768383749044
"THUMPD1",0.00182687334810366
"FAM186A",0.0018946018687497
"SLC39A10",0.00203223352964
"TSPAN32",0.00215489654873772
"SCRN3",0.00219876083728793
"PIGL",0.00223420124371445
"BCL2A1",0.00237259826827525
"SLC35D3",0.00240394189934087
"WDFY4",0.00247097266992373
"ADAMTS14",0.00258402386586625
"ZNF136",0.00281704420009646
"JUND",0.0028958031849241
"IL2RB",0.00292727232802665
"SCYL2",0.00299404574240131
"HDC",0.00301598549024245
"CEACAM8",0.00302984276480603
"MUC5AC",0.00308409724699374
"ALX1",0.00308900182527721
"GCSAML",0.00315350928928189
"ALX4",0.0031825856788023
"USP9X",0.00348080256794683
"CLEC18A",0.00375972422415052
"CCL3L3",0.00381983254681943
"DKK4",0.00383515102445732
"WDFY3",0.00394145905353767
"TRHR",0.00394662027600974
"BLCAP",0.00402690448503463
"NANOGP8",0.00407740673761467
"HBD",0.00423970307203307
"PZP",0.00441704518677896
