"gene","cope"
"PURG",0.110874288993396
"SNX7",0.110874627937738
"CCBE1",0.110924888341068
"ATP8A1",0.110945157694857
"MYOM2",0.110991113812211
"C17orf107",0.110993538507486
"BCAM",0.111030800054848
"WDR76",0.111052978402623
"RSBN1",0.111136821952394
"ABCA2",0.111185050608601
"PIK3R2",0.111214029776726
"ATG5",0.111252285787244
"STIM2",0.111315669459918
"DET1",0.111345849463687
"EBF4",0.111352769381243
"LTB4R",0.111405390182406
"CC2D1A",0.111431534681299
"LRRC8C",0.111465559874675
"ASPSCR1",0.111517078991686
"TIMM44",0.111535233027695
"RRAS",0.111545735900571
"CCDC175",0.111566506632588
"ZSCAN20",0.111573909838602
"C14orf93",0.111578924454177
"RIPK1",0.111608360842188
"RGMB",0.111636427279291
"OTUD7B",0.111690202569333
"FOXO1",0.111718886743531
"DHX58",0.111753589901722
"CTSL",0.111757524921915
"CRYAB",0.111793089227892
"CARS2",0.111796014202019
"CLUL1",0.111814291913255
"JAM3",0.111815071032227
"ZNF827",0.111820521437694
"OSTN",0.111834663942979
"NEIL2",0.111869844195096
"BMPR2",0.11187959727127
"MRFAP1L1",0.111880325754265
"OXA1L",0.11192318644303
"ADAP2",0.111953796462437
"USP45",0.111964941085538
"PTPN3",0.11206755896984
"LTV1",0.112111848577573
"ATP2C2",0.112120160099456
"PAK1IP1",0.112148535538381
"ANKAR",0.112182849129133
"CPM",0.112182938311635
"AMZ1",0.112197722353233
"C19orf25",0.112198470016057
"TRIM28",0.112236688737544
"C1orf52",0.112351497783468
"XDH",0.112365034109287
"STXBP2",0.112370689442613
"MTA3",0.112399085956469
"ZNF529",0.112436481385628
"NXPH3",0.112464342594126
"SCAMP3",0.112473686820184
"PALB2",0.112542130228007
"FGD3",0.112574615058408
"TBL1X",0.112579103300886
"SHISA5",0.112582640750444
"SERINC1",0.112641649745953
"CHMP4A",0.112698522442064
"DPH6",0.112763589309464
"CCDC125",0.112794252803427
"STAT3",0.112828287867931
"CLK2",0.112834987985756
"PDP1",0.1128618296656
"GSX2",0.112895448025244
"MSH6",0.11293202919225
"ARHGEF3",0.112993038871846
"AFF1",0.112995013785674
"TTC8",0.11303802632416
"ECM2",0.113062544431928
"CDH3",0.113104995893371
"POLDIP2",0.113113105109849
"LARS2",0.113220422316589
"KDM2A",0.113220543627113
"BAG1",0.113224700028855
"C1orf35",0.113229306529143
"CFLAR",0.113277536340462
"FDFT1",0.113283086421079
"PPWD1",0.113326975992515
"MICAL1",0.113410353921889
"NMNAT1",0.113411533858292
"ZNF221",0.113431889144006
"CCNY",0.113494417450287
"REPIN1",0.113532416423243
"HYLS1",0.113532482338498
"AKT2",0.113558140502625
"MAGEC3",0.113565818920015
"SPEG",0.113593950347251
"NMT2",0.113616572018952
"KCNH7",0.113620045487205
"BANF1",0.1136443781332
"ELMOD3",0.113686565670838
"ZC3HC1",0.113796723251011
"SLFNL1",0.113800992581072
"MYL12A",0.113837630601629
"AGO4",0.113853432800603
"GABPB2",0.113857945754989
"KLF4",0.113880307160505
"NUPR1",0.113884822531499
"BICC1",0.113907871311071
"IFT52",0.113947262645963
"APOE",0.113952869786332
"TTC29",0.113959270439284
"NCS1",0.113972955560731
"C17orf75",0.113998258287271
"GPR3",0.114094275845853
"MOB3C",0.114101263144226
"FGF13",0.114108835514052
"FZR1",0.114177316056493
"BRIX1",0.114230644746029
"GPR161",0.114235290849798
"RRM2B",0.11430867576006
"DPH7",0.114315420196155
"MON1B",0.114317246128394
"SNTB2",0.11435423467602
"SLC1A6",0.114379466439475
"PSD3",0.114431694735544
"GDAP1",0.114468462223566
"ATF7",0.114485810695696
"ERAP2",0.114492163598834
"LHFPL4",0.114527155982241
"SNAPIN",0.114589360546548
"RCCD1",0.114618212175766
"SART3",0.114631079241266
"PSMB3",0.114639820668871
"SLC13A4",0.114640270688198
"HAX1",0.114666841489195
"DLL3",0.11468011219701
"TENM1",0.114690451682742
"STAM2",0.114700385739443
"RPRM",0.11473854584918
"KIF7",0.114770557185165
"PTPN11",0.114786076933116
"PMPCA",0.114806091266694
"STARD4",0.114876783023824
"RAB3B",0.11495635011013
"SMU1",0.114987823361467
"TMED7",0.11502899053395
"INPP5F",0.115030273698042
"MYO1C",0.11509910625224
"GPRC5B",0.115166722870407
"SAC3D1",0.115203316184026
"LYSMD3",0.115233843975452
"PLCB1",0.115266202033701
"GTPBP1",0.115282261464994
"TNFRSF11B",0.115295896216858
"CDH24",0.115295937259884
"THBS1",0.115313191477259
"HEATR3",0.115329436500156
"MANBAL",0.115342184174734
"ZDHHC21",0.115388152545798
"PPP1R7",0.115505256104744
"HPCAL1",0.115529794596991
"DPM1",0.115544172254495
"PHLPP2",0.115557329829373
"TM7SF3",0.11564355760827
"SUPT6H",0.115706582553383
"BCAR1",0.115750288642451
"NAPA",0.115757673521962
"SIGMAR1",0.115791353475248
"SLC39A8",0.115896189611947
"FASN",0.115900583513185
"NCKAP1",0.115911648691516
"FAM228A",0.115924989659361
"ASXL2",0.115927270673595
"DHDH",0.115932459753371
"NEFH",0.115955379657113
"BAHCC1",0.115956642297626
"GNPAT",0.115962563270656
"POLH",0.11601477679527
"ZNF775",0.116026313372127
"KLHL3",0.11605440418724
"TOP3A",0.116082715379793
"CAMK1G",0.116088916247167
"PLCB4",0.116097922737661
"ANKRD29",0.116102097011292
"THUMPD2",0.116118788741095
"RPH3AL",0.116135917100968
"SVOPL",0.116144331431382
"PXDC1",0.116191936377631
"SLIT3",0.116199195453378
"HSPA13",0.116209337333498
"ERC1",0.116241792806877
"MMD",0.116271944791283
"CCL5",0.11627309015144
"HSPA2",0.116278259360715
"PRRC1",0.1163037514043
"NUFIP1",0.116306043024504
"MARK3",0.11631706302113
"NEK3",0.116335830830921
"PNMT",0.11638039307798
"CLGN",0.116425507899627
"MDH1B",0.116427282255552
"LEPROTL1",0.116481210368164
"NYNRIN",0.11649734152089
"SCART1",0.116507114267528
"PKN2",0.116511962168143
"DYNLL2",0.116516952195824
"NBR1",0.116541643744205
"FABP3",0.11655086192622
"DERL2",0.116637321960345
"ZIC3",0.116675082919361
"MTX1",0.1166892181053
"EIF3D",0.11672844300657
"FABP6",0.116808630407666
"DCTN1",0.11683552701443
"CSPP1",0.116881365719801
"ANKFY1",0.11692760084487
"CTSV",0.116928027576419
"SRRD",0.116955590412773
"CAPRIN1",0.116992574687317
"FLRT1",0.116998237036778
"CLEC3B",0.117004496776054
"ZNF606",0.11700842102334
"GLS",0.117089533596567
"CD46",0.117112535649559
"MDM4",0.117157727722247
"SCRN3",0.117158997728854
"CAMTA1",0.117180155048318
"ADCK5",0.117186211136327
"NEMP1",0.117206594493726
"KDM4A",0.117212962726616
"PKN1",0.117221994313743
"SAFB2",0.117228171829348
"MLXIPL",0.117266430339574
"PRSS55",0.117297989405899
"CYP2R1",0.117303466009166
"KCNA2",0.117311988443451
"HID1",0.11737826574738
"ALG9",0.11737858602299
"NRP2",0.117426992498815
"DRP2",0.117454407929642
"CSE1L",0.117486030714131
"DCTN4",0.117489700709152
"CEBPZ",0.117508795154896
"ZDHHC7",0.117523076933069
"NRDE2",0.117530492560268
"KATNA1",0.117534612215547
"RSPO2",0.117536729718411
"GATC",0.117547299540453
"PI4KB",0.117572651085309
"SOWAHC",0.117573214316391
"ADAMTS13",0.117582993932973
"SLC41A1",0.117598837768918
"ETHE1",0.117680969036126
"FAR2",0.117686370353306
"DCTD",0.117742534295954
"HSDL1",0.117743794257337
"IFI27L1",0.117760978280097
"PUM1",0.11777534602675
"DCDC2",0.117775705065616
"ETV6",0.117789626856664
"LAMB4",0.117832778326012
"NANP",0.117856133242383
"COL4A2",0.117958746271365
"FMNL2",0.118021088043282
"SCRIB",0.118037062449596
"IMPA1",0.118065500675447
"MALRD1",0.118067283804376
"MGA",0.11812138111363
"DENND2C",0.11813730644296
"IDH3A",0.118208490588141
"ERAL1",0.118233600251895
"TIMP2",0.118279866207761
"PARP1",0.118285328967259
"FTSJ3",0.11830675376267
"ELF2",0.118315242730922
"ITGA11",0.118355335087786
"PAN3",0.11841377102647
"B3GALT1",0.118437537896905
"NEFM",0.118468234770798
"PIK3R1",0.118480034070526
"NRSN2",0.118481772094536
"CAV2",0.118482184109874
"BAZ2A",0.118533936543339
"FANK1",0.118545280563034
"RBM22",0.118550183039051
"EMILIN3",0.118563342932916
"DNAJC11",0.118584693969322
"ATE1",0.118608375400517
"CANT1",0.118609232987328
"CEP44",0.118655806637518
"KCNC4",0.118665857115473
"RFX3",0.11866733069305
"GEMIN8",0.11869479817644
"IGIP",0.118774851807756
"MREG",0.118818166334948
"HSD17B1",0.118857252570641
"DAPK1",0.118873629657334
"JPH1",0.118926865021916
"PYROXD1",0.11895156516539
"KLHL29",0.118960039652147
"WDR49",0.118964009190477
"TSPAN33",0.118968088078295
"EMSY",0.118973053948058
"CBFA2T2",0.119032664978245
"ATXN7L3",0.119035878065807
"STK32A",0.119038008325166
"TGFB1",0.119043390886464
"MIER1",0.119152569170531
"MAP4",0.119178351407523
"PDE4C",0.119191810912788
"PSMC1",0.119227484030304
"CHORDC1",0.119280019889926
"SLC4A9",0.119338261431776
"SCRT2",0.11938443068844
"VSTM2L",0.119430486925071
"KHDRBS3",0.119464562941918
"RARG",0.119544917396624
"LANCL1",0.119553300276502
"P4HA2",0.119587905869347
"STRN3",0.119592832698748
"CAMK2N2",0.11962311973762
"TMBIM6",0.119685853727508
"PCBD1",0.11969680094948
"TMEM219",0.119707571266212
"MRI1",0.11974631218376
"ZNF267",0.119758534464033
"BOLA3",0.119760354173486
"C4orf3",0.119773680329971
"TBXAS1",0.119779170733426
"NUP98",0.119797327922196
"HSPA12B",0.119810199383206
"FADS6",0.119863871297603
"LRGUK",0.119893741848916
"PTPN13",0.119904744865124
"ALG13",0.11992279843583
"NR2C1",0.119946367915914
"TEKT3",0.119960052852541
"SETD6",0.119985482373002
"SMIM13",0.120020628906184
"TMEM138",0.120023750863019
"CTC1",0.120101754384472
"ZNF682",0.120115688194162
"TSNARE1",0.120124891646126
"CLCN3",0.120149119657275
"TMEM45B",0.12016789765083
"PKD1L1",0.120199575683898
"RNF144A",0.12021088628562
"ARFGAP2",0.120277933072901
"ARCN1",0.120278559120036
"CARF",0.120287931863686
"NR1H2",0.120291300354977
"ELFN1",0.120364285073724
"CCNYL1",0.120367571465904
"ZBTB48",0.120372960823845
"ZNF485",0.120378123365929
"MYO3A",0.120380532063591
"KCNK12",0.120388201804321
"MBNL1",0.120396802362552
"BCO2",0.120513513480301
"CDV3",0.120528789251561
"CYSRT1",0.120569293343202
"RNFT2",0.120616350652971
"LHPP",0.120626626346986
"CCDC157",0.120687443422107
"FAM135A",0.120700782279663
"SLC9A6",0.120702308586236
"PTPRN2",0.120735434958031
"CENPW",0.120743047068412
"TFG",0.120755560479902
"CCDC188",0.1208408711061
"SLC30A9",0.120863708521493
"GCNT2",0.120870118259882
"MFAP1",0.120888440350287
"UNC5B",0.120938050009923
"TBC1D17",0.120942612601017
"DNASE1L2",0.12096680310715
"C5",0.120975948607792
"SLX4",0.121034701597284
"PDE5A",0.121099474177526
"PHF12",0.121176347545374
"TYRP1",0.121208420517214
"BAG5",0.121239468308183
"TLE6",0.121242782834222
"NDUFB5",0.121267490778361
"SIAH1",0.12127474710917
"MCF2",0.121320857646857
"CLMP",0.121337109229398
"SEC22B",0.121354762100385
"TMEM200A",0.121386224746422
"TMEM79",0.121416112794264
"MMP28",0.121418561949973
"PDZD4",0.121430505887869
"STX6",0.121478113570061
"KBTBD6",0.121487609538387
"AAGAB",0.121494335524979
"SPAG1",0.121507291360659
"CCDC120",0.12150760422649
"MVB12A",0.121512149438315
"ADAM22",0.121527102017687
"ALG5",0.121532918062029
"UCP3",0.121544710216994
"ASPDH",0.121558863561068
"TUBGCP4",0.12156396532593
"ACTR8",0.121617785565181
"SLC5A6",0.121617983342296
"SLC45A3",0.121632650551801
"F12",0.12168024119662
"CEP41",0.12171206912801
"ROPN1L",0.121761357110412
"TBC1D13",0.121771077400635
"CEP85",0.121789243242603
"METTL2A",0.121789986241585
"SLC35A3",0.121790947107798
"GCC1",0.121829962138637
"KRAS",0.12186736992352
"CCDC9",0.121918469070476
"C8orf89",0.121920957139827
"SIPA1L2",0.121958175126732
"MBTPS2",0.121959387040959
"AGGF1",0.122022273038314
"C6orf163",0.12208766252951
"SRSF7",0.122103754326412
"C1orf159",0.122137398622408
"TEKT2",0.12216688142346
"SYNJ1",0.122170799120432
"ZNF780B",0.122195528023296
"CSRNP2",0.122235649361277
"CXXC4",0.1222399898492
"SHBG",0.122305233999679
"OSBPL9",0.122362423118839
"CHODL",0.122484270030829
"IL12RB1",0.12249097487166
"THRAP3",0.122559540094386
"SLC10A3",0.122580697989343
"ANP32A",0.122616318296526
"MIF4GD",0.122638132265741
"IGFBP7",0.122638864727412
"RTKN",0.122663731645183
"POP7",0.122706137679722
"C4orf45",0.122738210286926
"SGMS2",0.122756654046247
"THUMPD3",0.122758948964316
"HNRNPL",0.122760009574478
"DCAF7",0.122823444211646
"SCN3A",0.122830543846384
"TRIM38",0.122861573862398
"AKIRIN2",0.122878379690557
"CILP2",0.122905024267799
"BACH1",0.122942841944168
"LETM2",0.122944451548808
"CSTF3",0.122969390600592
"SURF2",0.122992955223807
"ABR",0.123009221589842
"DMTF1",0.123009926852801
"LRRFIP1",0.123058901534904
"PSMB2",0.123094593463654
"MAPK6",0.123100755284345
"FOCAD",0.123113232939668
"ALAS1",0.123168688443623
"CHTOP",0.123177311380083
"WASF1",0.123178297926598
"THAP1",0.123194090661291
"EPB41L3",0.123202190642374
"MAMSTR",0.123231697359307
"LRRC73",0.123231941229863
"ERLEC1",0.123239844753659
"ABL1",0.12325504087335
"MAGEE1",0.123290629793865
"CDC123",0.123309893082124
"LPXN",0.123333437307023
"LRRC10B",0.123358595429839
"CCDC50",0.12338038030706
"CIITA",0.12338855597427
"MIS12",0.123414070501345
"FNBP4",0.123438523488426
"CEP68",0.123463078096307
"TRIO",0.123493234224731
"BEND3",0.123505094411678
"RAI2",0.123533646579665
"DDX20",0.123558510090194
"TNPO3",0.123566108998735
"EIF2S3",0.123597284120716
"CCDC13",0.123662356718403
"NAT9",0.123729216993536
"KIT",0.123733913162218
"KEL",0.123741720208251
"CORO7",0.123751453010265
"PRL",0.123761003999005
"S100A10",0.123779640424866
"HMGN3",0.123786660701005
"NUP160",0.123794553643144
"SLC25A4",0.123824168650376
"ARPC5",0.12387778497128
"BBIP1",0.124040247332879
"CCDC126",0.124077603379192
"RND2",0.124095821083626
"KANSL2",0.124115548965659
"SLC35F5",0.124143173072276
"EXOC6B",0.124152708288677
"SKP2",0.124161170384894
"OSBPL1A",0.124176993359923
"NAGPA",0.124191900138235
"AKAP7",0.124199332091935
"ZFPM2",0.124226326447112
"PARP3",0.124231182783122
"APOO",0.12427212901561
"PDCD4",0.124298834620581
"TMEM39A",0.124311423407193
"TCN2",0.124373490971513
"ARHGAP22",0.124397164663279
"ANAPC7",0.124527127291837
"DHCR7",0.124557650544032
"NME6",0.124586504774445
"TMEM39B",0.124702408540746
"CNIH2",0.124713228289813
"IDH1",0.124714778115767
"SLC39A11",0.124871764897396
"PAFAH1B2",0.124874289590654
"UBR2",0.124898179691908
"SARNP",0.124910957137956
"ANKRD65",0.124938341476147
"SWI5",0.124973555908364
"WDR35",0.124977052580078
"SLFN5",0.125003313973978
"CFAP58",0.125088569403909
"PRSS35",0.125100040193745
"SPAG8",0.125130414375519
"C1orf109",0.125141884046447
"OXCT1",0.125201789893311
"CMBL",0.125214497045718
"THSD7A",0.125278454942606
"WDR91",0.125335691744929
"CCDC168",0.125345967349443
"CEP295",0.125363460027819
"TSSK3",0.12537355106233
"CCSER1",0.125383951173997
"PUS3",0.125421213267043
"TOE1",0.125435266073508
"ISCA2",0.125488545734996
"ALDH3A2",0.125496080901873
"BACE2",0.125521019996361
"RRAGA",0.125547284237583
"ESYT1",0.125586245673166
"SUMO3",0.125680680587659
"PSMD5",0.125684141961189
"PRPF38B",0.125711379373725
"SPATA20",0.125715977285296
"PRPF4B",0.125718601174422
"RFESD",0.125838197364625
"ADGRB1",0.125856936174789
"ZNF483",0.12588392806064
"ATG16L1",0.125897534203205
"HYAL1",0.12590228089866
"ETV4",0.125906990786299
"MYZAP",0.12590955782714
"BSPH1",0.125913284303373
"PTPN1",0.125914127930591
"SLC35F4",0.125979084038968
"KIAA1549",0.125992873258718
"DCAF5",0.125998765660761
"HK3",0.126111352803367
"CDK8",0.126122811224208
"PODN",0.126126023603504
"PTEN",0.126171613190997
"CRLF3",0.126193599528831
"INTS6",0.126348645187677
"TRIM54",0.126369309342362
"ATM",0.126370244835979
"TTC21B",0.126384330861792
"DLX5",0.126402469970197
"DGKE",0.126477995426196
"SLC9A9",0.126516722856008
"DSPP",0.126528218306663
"SEC22A",0.126583676207323
"DDX39A",0.126587602676855
"NINL",0.126616956055886
"CUL7",0.126631212150001
"BCL9L",0.126632124944616
"SCLT1",0.126637829606729
"CHCHD1",0.12665799986039
"STAT5B",0.126705930057138
"AMZ2",0.126733065721
"CHRM2",0.126746820877549
"NUB1",0.126787496102473
"RNF165",0.126787916288438
"PHACTR1",0.12680735072005
"VASH1",0.126812807581007
"BRD2",0.126814833096657
"SNTA1",0.126862047592705
"UFL1",0.126896805769944
"DOT1L",0.126908640174804
"ELP4",0.126915183740997
"ESF1",0.126928960317821
"JSRP1",0.126939511443904
"SLC15A5",0.12695608737358
"ZNF695",0.126976625248684
"TBC1D2",0.126993923310004
"MTHFD1",0.127020139972954
"FER",0.127025839907495
"DEK",0.127031713855562
"ZFP28",0.127058206729949
"CELF3",0.12707396751856
"MLH1",0.127163714660817
"USP18",0.127174147887535
"HRAS",0.127197477937491
"C2orf81",0.127212271788131
"NOM1",0.127225825263903
"C19orf12",0.127287042641981
"SBSPON",0.127290361195154
"DUSP28",0.127297368609177
"TMSB4X",0.127321976951675
"DCUN1D3",0.127409874098108
"PJA1",0.127410440330529
"ANKRD26",0.127431827910813
"ZNF317",0.127434520824533
"MIOS",0.127442023764253
"B3GALT6",0.127506827468658
"TNFRSF10B",0.127536241047496
"KIF13B",0.127555242599872
"THAP7",0.127600894565249
"RPAP1",0.127608287216403
"RANGAP1",0.127618760239961
"RALY",0.127681804855213
"CLASP2",0.127737620023735
"IQSEC1",0.127767351480269
"APH1B",0.127815066629546
"SNAPC3",0.127817526972941
"ACTL6B",0.127880227554744
"WFIKKN2",0.12793492184432
"THNSL2",0.127949829060049
"B4GALT3",0.12795291360185
"SLC29A1",0.127985444121225
"ENGASE",0.1280125442881
"PLA2G15",0.128042122768484
"CHSY3",0.128064166591703
"VLDLR",0.128076709312262
"PTPN4",0.128078665900974
"GYG1",0.128083206082651
"PHYKPL",0.128139687909199
"TMOD1",0.12815470219221
"BFSP1",0.128267150526266
"PTCD2",0.128378673730502
"NUDT22",0.12840656943102
"P3H2",0.128446803100232
"COL3A1",0.128457331828048
"RBM25",0.128462000832267
"NOC3L",0.128472885568386
"KRR1",0.128497931396183
"RHOA",0.128503376740651
"HSP90B1",0.128530970065276
"B3GNTL1",0.128574187689335
"CHRDL2",0.128594817377632
"OVGP1",0.128597198914627
"SLC35A1",0.12860225654112
"SMCO2",0.128606810540832
"PCDHB9",0.128647780500511
"WNK4",0.128653359005374
"SEL1L3",0.128676704826031
"CPLX3",0.128685032477593
"NIPA2",0.128695603304096
"FXR2",0.128695792637518
"C8orf58",0.128718208141295
"CAMSAP1",0.12874455310228
"CMTM4",0.12874676903342
"FABP7",0.128750772640793
"SGTA",0.128771328387263
"ZNF367",0.128792734081964
"GRIK5",0.128814195492814
"NUDT9",0.128814947244917
"LRRC4",0.128829341858394
"SLC35A4",0.128917199423086
"CNOT6",0.12892653658148
"CALD1",0.128927352207263
"GPAM",0.128941782314683
"NMRAL1",0.128957049833128
"BARHL2",0.128968257160869
"DMGDH",0.129050572461078
"CTXN2",0.129050671560675
"RNF220",0.129062441303414
"STAT6",0.129066140063944
"PHTF2",0.129098853105328
"NT5C",0.129110352076577
"PDE9A",0.129132435656702
"SEMA5A",0.129147486865012
"MAPKAPK3",0.129154012786883
"FIZ1",0.12916928161257
"OSBPL2",0.129199821516742
"NUP37",0.129199954527268
"CACFD1",0.129213232129187
"COL7A1",0.129219467206892
"OSBPL5",0.129301632622362
"GCLC",0.129327236175635
"PIGW",0.129330980514706
"SCFD1",0.129333297371987
"PLPPR1",0.129337772968982
"DAD1",0.129359020036332
"EIF1AD",0.129434987179424
"ZNF473",0.129572839550844
"NRAS",0.129592551910422
"ZNF816",0.129596748638191
"CCT4",0.129625704710756
"SMC6",0.129635641574415
"ANKRD18B",0.129639161095141
"MCM8",0.129667661657641
"GABPA",0.1296871424882
"HS1BP3",0.129695934544024
"ZMYM1",0.129740420605431
"SAE1",0.129746726868378
"PHLDB2",0.129821969842344
"RBM15B",0.129822517781362
"TMEM132A",0.129844133985896
"BLMH",0.129846165991388
"SMYD4",0.129846281633855
"KCNF1",0.129888669198745
"NDRG3",0.129932690456311
"CHPF2",0.129980076657008
"EYA3",0.130033998962772
"UBAP1L",0.13004403490801
"UBALD1",0.130046440676754
"LBR",0.130047047638519
"MPP2",0.130097806983867
"MED29",0.130103827096744
"TLE4",0.130106977850856
"FAAH",0.130131274279191
"POC1B",0.13017738470691
"RFX4",0.1302150296479
"CORO2A",0.130216461238336
"WFDC2",0.130216615160307
"PDZD8",0.130262796806449
"KCND1",0.13026990840645
"SERPINB8",0.130298944553454
"LRRC58",0.130322336675382
"LRRC39",0.130351285591076
"RNF2",0.130369255421901
"ELOVL7",0.130399397444703
"PCYT2",0.130431848070508
"GLA",0.130457747794426
"RAB11FIP1",0.130466306970839
"SAMD14",0.130489516924797
"STAR",0.130505902485665
"STRIP1",0.130515932204251
"MAL2",0.130522321019684
"GUCA1B",0.130538386142292
"CBX6",0.130564275107775
"TM9SF2",0.130572355572576
"C1orf216",0.130629640778164
"CRYGD",0.130649889075487
"F2RL2",0.130693837276094
"NSMCE4A",0.130732198201949
"ACTN1",0.130739358896705
"BTN2A1",0.130745022369223
"TMEM43",0.13075877932068
"TTC39C",0.130798124265937
"CCDC47",0.130807159265684
"INTS4",0.130807215276046
"ITPKB",0.13083576017676
"CDKL4",0.130846726172781
"SALL2",0.130861004108576
"CPPED1",0.130922173482396
"MCL1",0.130980562050646
"AQP11",0.130984125412354
"TSHZ1",0.131014048555236
"SYTL5",0.131028753202099
"GPR146",0.131033115102468
"HES7",0.131036322534153
"PRKAR2B",0.131039639806235
"SPATA33",0.131071703460763
"NFU1",0.131085863438045
"PKDCC",0.13112411850357
"DCAF13",0.131145790869391
"SS18",0.13119441399796
"S100A6",0.131218983024792
"F10",0.131261909712724
"DHH",0.13132170545102
"SRR",0.131345699584105
"SEPHS1",0.13138173947669
"FBXW2",0.131412197327701
"CDK13",0.131432960335828
"MAB21L3",0.131438285978072
"CAPNS1",0.13144041386896
"SYT2",0.131560096858173
"SLITRK2",0.131643713144273
"CTSK",0.131667669601388
"RLIM",0.131677184824819
"FAM120AOS",0.131680972892265
"IFI27L2",0.131702416365111
"HAUS4",0.131718849977801
"CRELD2",0.131739620151303
"FXYD2",0.1317518533751
"GFPT1",0.131774573060069
"LRWD1",0.131778403293458
"GNL3",0.131809354784457
"ACBD6",0.131822910650082
"SLC4A5",0.131825504880521
"SCG3",0.131832140787995
"MAP2K3",0.131867558635447
"HORMAD2",0.131889747838663
"HSPA9",0.131895020530238
"PARD6G",0.131913019170646
"TTL",0.1319538188462
"SEMA6C",0.131963589568174
"DZIP1",0.131973094662974
"KLHL5",0.131976714667456
"DSC3",0.132010793104201
"FUBP1",0.13204588276643
"ARID5A",0.132059927791205
"MYOZ3",0.132067511104478
"CCNK",0.132081631898408
"MACF1",0.132099317232557
"RNF19A",0.132128036000177
"TRPV3",0.132151045638436
"TTC39B",0.132165519375326
"TCTN3",0.132177392071833
"PARP10",0.132193899107957
"PCDHGC5",0.132244004587052
"GDI2",0.13225621250269
"SLC12A8",0.132259439922472
"PARP12",0.132267266089937
"PSD",0.132318856014799
"PAQR7",0.132334525401144
"CPVL",0.132350911941093
"TNNI1",0.13235275573293
"CSF1",0.13237160244051
"CDC40",0.132374534424915
"GID8",0.132427447494352
"SNX6",0.132435022821008
"GPR149",0.13243741049068
"L3MBTL1",0.132443325938413
"ANKDD1A",0.132452955465956
"AATF",0.132457100034683
"MLLT1",0.132481681861688
"KDM7A",0.132521478670367
"CCDC22",0.132558694695226
"PBLD",0.132594611483148
"CERK",0.132600307173521
"SRFBP1",0.132614367224629
"LYZ",0.132654192779
"MGST1",0.132657902305928
"ZBTB12",0.132672760317947
"TMEM127",0.132682317107881
"BTC",0.132686554438476
"TP53TG5",0.132686554438476
"TIMM8A",0.132703930507633
"USP36",0.132782389046429
"CYP3A43",0.132783862285142
"HSD11B2",0.132791111158583
"PCDHB16",0.132807538646364
"PLP1",0.13285461814563
"ARFGAP1",0.132954363498235
"ELAC1",0.132965865312149
"GYPC",0.132989429565622
"CNRIP1",0.132995229660929
"SUDS3",0.133005199070258
"HERC3",0.133085048662927
"MVP",0.133146729755339
"FAM162A",0.13319030907801
"C11orf54",0.133207561840255
"APBB3",0.133262245447845
"APBB2",0.133276110829778
"KANTR",0.133297496228457
"TMEM129",0.133324388177558
"DRD2",0.133338576704809
"SLC37A1",0.133379928634217
"SFXN4",0.133423852712414
"ZNF362",0.13344154474166
"PPCDC",0.133462361973401
"DNAJC14",0.133609297429951
"GPSM2",0.133638850691775
"RANBP10",0.133643599701282
"AMPD3",0.133645868543781
"SCNN1D",0.133654158966012
"IPO9",0.133696556842118
"ZNF425",0.133712676128375
"RPP25",0.133759400714184
"DENND6B",0.13376121237763
"UNC13B",0.133794504485181
"ENO3",0.133807616243663
"GDF15",0.133819620304304
"AGA",0.13382649588461
"BBS12",0.133875557274514
"GJD2",0.133938700026948
"WDR62",0.133956119319867
"PDE12",0.133958813379445
"PCBP3",0.133964723261928
"RPP25L",0.134016454622726
"TRMT6",0.134018598780221
"GDA",0.134027712737561
"EXD2",0.134035708282043
"SHC3",0.134044025719124
"CNEP1R1",0.134046331650884
"AP5S1",0.134049162843974
"TMEM8B",0.134092511985228
"MVB12B",0.134111034640821
"HPRT1",0.134117866525879
"NOP10",0.134137263043455
"FADS3",0.134169110492016
"CELF2",0.134226222585269
"THBS2",0.134363614001247
"PXN",0.134411315523326
"PTGIS",0.134412265431413
"PRKAA1",0.134419170677547
"PCED1A",0.134463827105904
"IL12RB2",0.134520431258909
"PRPF8",0.134533641957889
"ANKRD7",0.134562206005568
"PLEKHB2",0.134616274271881
"CDC42SE2",0.134641918465639
"FAM120C",0.134653982486699
"LIMD2",0.134656197145493
"PTPN9",0.134684092625929
"CTNNBL1",0.134686288732532
"SLC35G2",0.13469242523169
"FDX1",0.134751257648607
"NDUFA12",0.134759460747668
"PNCK",0.134767610535852
"MAST1",0.134792603917631
"ZMAT4",0.13487999006784
"SLC25A36",0.134882287215503
"MNS1",0.134896723160756
"KANSL1L",0.134906747101587
"PHACTR4",0.134933296917023
"FAM218A",0.134943090881332
"SNX19",0.134947406170791
"TOR1AIP1",0.134962075772611
"POU4F1",0.134964440627035
"PLXNA4",0.134979405733859
"TMTC4",0.135001033395491
"EIF4H",0.135067746103397
"SLC25A26",0.135069345691914
"CCDC78",0.135070007716247
"TMEM108",0.135148986097815
"GNMT",0.135151836423879
"LSMEM1",0.135164107060186
"SYNPO2",0.135166149011067
"EYS",0.13523349136664
"USB1",0.135266120910964
"MIB2",0.135288973030303
"PSMD9",0.1352999329627
"GNA13",0.135314230143255
"PCDHB7",0.135334945356672
"GGCX",0.135361658241041
"ETF1",0.135366296610817
"NUP107",0.135415613108512
"NT5E",0.135425402410178
