"nhoods1","nhoods2","sim"
"363319","235479",0.72536358768569
"365759","235104",0.793073463272118
"365775","233444",0.787677174795512
"365838","14377",0.713557959941379
"365950","44309",0.706108540031487
"366501","239340",0.718964804193842
"36653","111951",0.678856108319644
"366948","104795",0.664439661723051
"36721","79354",0.65664102235553
"367243","219932",0.816662043715139
"367343","223268",0.780047618851728
"368312","223865",0.774230801449226
"369327","169655",0.686015323321981
"369467","193635",0.721036117971987
"369615","205590",0.784021298547804
"369652","63377",0.736246620850738
"369740","178666",0.735111328120697
"369931","36341",0.687568310085671
"370030","215637",0.758457953453282
"37016","62505",0.704566968447879
"370542","210233",0.787024343031186
"371165","192422",0.700539574923078
"371577","122846",0.759165937079001
"371766","180489",0.823826431146408
"372044","48327",0.773822182926784
"372595","44220",0.820469264885036
"372672","200194",0.772686353656891
"372806","192310",0.694487856767271
"372998","56942",0.725725722452272
"373031","216220",0.693541157895729
"373173","47099",0.720960439286965
"373191","30563",0.760022750057936
"373229","188901",0.751872294473881
"373261","137846",0.728430295122729
"373331","77914",0.755863829324949
"373537","16383",0.67843650471666
"373776","195285",0.695523148296522
"374007","96339",0.72856266696698
"37415","195295",0.667665563431467
"374541","35171",0.674049154380621
"374580","226129",0.793101085358528
"374857","204841",0.784721249832785
"374978","187318",0.794909914489971
"375252","39534",0.786877602372733
"375318","13289",0.731555922095559
"375441","198348",0.720284053314819
"375578","7767",0.550331280770761
"375670","100399",0.82054028154505
"375860","151870",0.65213425083153
"376071","228508",0.785232203823436
"376933","229473",0.755181692194168
"377029","200677",0.75600686264422
"377417","201802",0.778561841555424
"378118","45548",0.661043921835526
"378160","182356",0.705688295492104
"378790","182312",0.761042906178401
"378814","236475",0.753434717986963
"379278","212676",0.711622272964135
"379435","228925",0.801961622531786
"381281","6938",0.663493014871405
"381287","182127",0.714948198324426
"381359","102386",0.726735438039126
"381434","229684",0.753591337766681
"381437","136003",0.757022221135554
"381587","87077",0.660487235379808
"382295","223420",0.71779870857514
"382304","4566",0.730941968705388
"382474","82963",0.656166507556897
"382626","240350",0.729385386219959
"383816","228985",0.762115731843457
"384499","99053",0.814559748031907
"384859","237053",0.766739978632473
"384971","10487",0.771220764388711
"385029","223001",0.729663951214608
"385100","4002",0.769745639173263
"385421","107696",0.704209308559267
"385709","208637",0.763915202202294
"386269","204072",0.704273962029297
"386411","219817",0.800121259134314
"387691","239032",0.818209300655021
"387845","131668",0.737251282672071
"387959","231549",0.73396521215542
"387968","194205",0.703482439815441
"387990","229839",0.807171609237491
"388510","132314",0.731908255057166
"389189","210269",0.772304232829213
"389744","211559",0.76096719447186
"390518","113833",0.724256946327575
"390732","232381",0.749097894364727
"391640","49384",0.790610041744542
"392036","124407",0.755636551508303
"393447","27531",0.663838185751774
"393576","227306",0.775740936645079
"394149","116465",0.750208485351925
"394326","205691",0.660304489070646
"394535","37180",0.662973587280473
"394737","130042",0.64566445790123
"395571","227511",0.745129158838773
"395803","224102",0.722433558850737
"395933","18392",0.729758348143994
"396367","141",0.674187358864957
"396440","222602",0.71372208412545
"396464","43217",0.655752963313422
"397188","241352",0.773420941871802
"39745","185418",0.656414822565891
"398214","178636",0.648485658858188
"398500","156874",0.70108365158702
"398825","191769",0.762520092221147
"399836","170862",0.635867743029084
"399961","65276",0.797360924194361
"400462","193737",0.757907486374342
"400468","155496",0.696228564281926
"401362","33938",0.656042515356161
"401782","42185",0.737543424862739
"401805","185152",0.716507717726224
"401870","49266",0.71807862102636
"401996","228664",0.785186188368573
"402046","33159",0.665302487247682
"402122","238457",0.767009024094057
"402267","114893",0.782088744691424
"402443","179457",0.680500709551229
"402650","206028",0.729252772635562
"403000","33739",0.68891039163116
"403051","112187",0.700944957203319
"403077","197367",0.715323957660874
"403221","42423",0.647992164407861
"403388","99976",0.744103433825723
"4035","158411",0.71469445262467
"403532","223304",0.768136201340467
"403718","14629",0.725388822906219
"404023","211474",0.782455290951624
"404106","202717",0.75446416035422
"404476","183292",0.794222880036805
"404557","210372",0.740197140995687
"404777","187680",0.726699964726241
"404797","166649",0.696121701211677
"404948","221897",0.743946699589201
"405267","102523",0.698480680681115
"405429","243946",0.71292293383706
"405579","212024",0.762641381295584
"405603","90726",0.727235884186252
"405769","120446",0.734153516312432
"406074","145603",0.660749646726542
"407019","229853",0.73937160577351
"407228","172649",0.683617306837031
"407357","98147",0.708072351195286
"407519","100667",0.7759206680909
"407642","138588",0.701578224360052
"408202","113271",0.807033396383355
"408356","82083",0.685905828133326
"409348","196379",0.763561409971012
"409387","19370",0.660352134041151
"409860","50717",0.668334646625557
"411303","37619",0.654856674115184
"413023","211332",0.723999627229546
"413212","235258",0.73674195611207
"413369","97913",0.673211122356443
"414361","214531",0.757230157013493
"416151","86118",0.685277917671368
"416185","83210",0.708536212465764
"416903","91046",0.747998958060653
"416997","2246",0.728420224010169
"417336","139707",0.718098920711654
"419019","12506",0.748389504861142
"419421","720",0.686581214040521
"419680","47198",0.789959234960538
"421175","94209",0.741304344984266
"421740","112725",0.707696266137327
"422794","145844",0.742940091818008
"423497","213351",0.712466989537077
"423602","98686",0.686437307180443
"423678","57001",0.691224263424646
"426010","78485",0.685852033146297
"427129","187560",0.709263505633914
"427169","189563",0.718910116633381
"427739","16719",0.737548888214471
"428022","237365",0.712167738488674
"428540","45094",0.686381509680083
"428619","163746",0.647061756539473
"428796","131869",0.728935493178615
"428806","84208",0.695324767041692
"429567","181774",0.692059858168319
"429792","223074",0.71106746712916
"430362","168765",0.701383449773725
"431168","203475",0.688500766632992
"431849","238840",0.783920808196113
"4327","5626",0.775870777517412
"433651","219718",0.70530443913472
"433768","19437",0.768847373785422
"434189","203395",0.734121611341139
"434211","223862",0.719163073509426
"434986","105638",0.641140451237421
"43510","216349",0.735760159720844
"435464","109977",0.682378037815915
"43598","17023",0.732842802532129
"436228","653",0.711783242332919
"436842","15835",0.686526165768237
"438330","4278",0.638068589428546
"43837","154087",0.658515178246856
"438481","45172",0.712166483036771
"440284","224303",0.717371863062352
"440660","152714",0.733306871841007
"440775","172656",0.553762491717941
"441971","87528",0.655226892057262
"443071","207494",0.712524622026581
"443447","74895",0.738170089367162
"443870","216884",0.718350021686874
"444205","125640",0.660792448154749
"444566","126658",0.64618313898148
"445119","106555",0.690977777883821
"44516","235406",0.696829099080433
"445534","236904",0.716073595336235
"447069","114886",0.647179043123165
"447159","35977",0.704908808886167
"447266","86744",0.659294325334206
"447527","230862",0.73145706034948
"447995","228373",0.793975592108445
"448211","226989",0.721415092572012
"4497","94679",0.736776887935397
"449975","217736",0.759766123316831
"450218","29142",0.821759400741566
"450513","85074",0.723174785158308
"450614","30919",0.733894717792797
"450733","41466",0.712367275024063
"450739","64551",0.740792033150778
"4511","103586",0.800702762314149
"451280","195230",0.729551618659587
"451368","181536",0.735381840967985
"451389","198091",0.76373102018595
"451834","108182",0.702758428757051
"451862","52948",0.736946060513163
"452011","12992",0.678644362960478
"452087","191714",0.733559490559134
"452596","237650",0.751666518398361
"452962","204068",0.757353659677283
"453252","189792",0.734898705502902
"453648","215852",0.751845027119166
"453808","134569",0.773686465683581
"455655","131890",0.730061718027451
"4557","94824",0.81411520513523
"456153","176746",0.743384317274804
"457065","215899",0.703245823362515
"457151","194360",0.763529318204496
"460061","144397",0.736754466524491
