"gene","cope"
"OR11H4",-0.00286525341114431
"PAX9",-0.0028640701603446
"SERPINB3",-0.00274781106918328
"CEACAM3",-0.00261885206083858
"IL9",-0.00247933433836044
"SAGE1",-0.00247933433836044
"NLRP8",-0.00247629090069245
"KIR2DL4",-0.00233753909609019
"ZSCAN5C",-0.00233753909609019
"SOX18",-0.00219873199550644
"MLPH",-0.00207715553755682
"ANTXRL",-0.00202353316215519
"UGT2B11",-0.00202353316215519
"CDH5",-0.00185627633511064
"SMIM23",-0.00143026409962875
"CCR1",-0.000758632462472824
"CCDC158",-0.00059413503623798
"WHRN",-0.000413495541932287
"SPATA12",4.90263902216734e-06
"ZNF432",0.000144592635673813
"PRDM13",0.000169314227170966
"GLP1R",0.000216601663711847
"SERPINC1",0.000295360421975405
"NXPE2",0.000861657124817307
"KRTAP5-8",0.00093973248624801
"GABRA6",0.00101333695588563
"KCNN4",0.00122258821886097
"MPO",0.00127590624683872
"NHLRC4",0.00136403875288413
"ZNF560",0.00144775185599705
"BIN2",0.00145460839103169
"BMP8B",0.00181379421663449
"SPINK8",0.00200564131488235
"CCNI2",0.00220276436115793
"THRSP",0.00248443083130007
"RXFP2",0.00283773879183104
"TRPA1",0.00295001697096003
"ENDOU",0.00302651426494827
"NPC1L1",0.00329326555815379
"STAP1",0.0033825192773803
"ARSH",0.00354579214076531
"ANKUB1",0.0036918909531081
"DCST1",0.00381038172576251
"DSG3",0.00432067434414697
"CTRC",0.00435569857983515
"ROBO3",0.00439845689869263
"OR13C2",0.00458301757201187
"GPR65",0.00469901840907889
"FGL1",0.00478535036061231
"FCGR2A",0.00481631592566491
"MUSK",0.00499957884043037
"C1QTNF7",0.0051866176341992
"RAD21L1",0.00526308167289369
"PANX3",0.00531691610246517
"AKAP3",0.00580911480263688
"FRK",0.00592239145628236
"ADGRD2",0.00598092813585048
"MSLN",0.00611053478920102
"UNCX",0.00612005519309571
"INHBC",0.00625463661436804
"C3orf22",0.00627367732251564
"AREG",0.00652241664676388
"PLA2G10",0.00664565593247055
"FGF23",0.00679186550245948
"POU2AF1",0.00690163668024606
"TDO2",0.00691385975599279
"EPHA1",0.00706541442544327
"ITGB2",0.00719181259203918
"TRPC6",0.00724041510206245
"CCKAR",0.00726604823764501
"ALAS2",0.00754472713568211
"LAX1",0.00754498251029935
"WNT3A",0.00762882937854424
"FA2H",0.00779395013819353
"GRB7",0.00784843570061901
"NECTIN1",0.00846919106018579
"GAL",0.00850208929869391
"POMC",0.00869008402894872
"ESR1",0.00871306530813044
"GPIHBP1",0.00890306244585727
"IP6K3",0.00894722496422308
"IL31RA",0.00907284242496608
"SLC5A11",0.00912831607291047
"CUZD1",0.00924757716519255
"SGCA",0.00925602635843366
"SPINK13",0.00928808286814295
"APLP2",0.00960162388445501
"LHX5",0.00965286743634085
"STAB2",0.00980355915207119
"FCMR",0.00981518122317074
"ZNF736",0.00998007255301471
"ACVR1",0.0100030960745849
"CD180",0.0104177903427752
"HAS2",0.0104575552557531
"CXCL10",0.0104730566854563
"USP50",0.0105619759507633
"TREM1",0.0109454982856479
"CERS5",0.0110159744298105
"RNASE6",0.01151900444753
"SNRPD3",0.0118101763500241
"MSR1",0.0119024904437757
"TMEM35A",0.0119266302296065
"KCNJ1",0.0119615140795859
"TRIM9",0.0120553489041142
"TMCO2",0.0123028471871166
"CXCL1",0.0126957677428672
"ASB14",0.0127075896389769
"PRDM1",0.0130676283070846
"CLIC6",0.0130953004001459
"NCF2",0.0131361984786469
"C1QA",0.013301411831316
"ADGRE2",0.0134543587842602
"ACSM6",0.0134789373943408
"LDB3",0.0135187520166234
"TEX38",0.0136816460149502
"CCL4L2",0.0138287527083927
"SKOR2",0.0141870535524986
"RS1",0.0142074100599426
"ZAR1L",0.0142376357789978
"P2RX3",0.0142723214999575
"GPC5",0.0144021159171598
"SLC6A2",0.0144060372726013
"BARHL2",0.0144071364794282
"TTLL13",0.0145431700580569
"DKK1",0.0146194347386707
"ZNF484",0.0147257888998248
"ANKRD1",0.0147314887860021
"CA9",0.0153585725277614
"XCL1",0.0154035402296331
"SERPIND1",0.0154522805995382
"CSAG1",0.015591534806667
"MUC12",0.0155994015608756
"KCNG2",0.0156221427284719
"PCDHA1",0.0156781177424837
"PLEKHA3",0.0157917449843819
"CCL5",0.0158680440305051
"ZNF404",0.0159321202953641
"ABCG5",0.0161266555369173
"ZNF571",0.0163879929206088
"DISP3",0.0164275404122662
"ANKRD62",0.016897409888161
"NPFFR1",0.0169730394265861
"GPR18",0.0169932446577933
"LEFTY2",0.017009615355405
"INSL5",0.0170735176808232
"HAVCR1",0.0172256303803395
"MYOT",0.0174275542298169
"COL17A1",0.017586470731341
"LCT",0.0176759883914317
"SOX17",0.017797569974207
"ANKRD61",0.017977698868129
"POU2F3",0.0179973672628773
"GNLY",0.0181815323261326
"SRY",0.0186862478176886
"TTC16",0.0188011989736336
"C11orf16",0.018911375387217
"KLK4",0.0189836021172241
"SELENON",0.0192199414890727
"MOGAT3",0.019436353811796
"SLCO1B3",0.0194513466182019
"OR2L3",0.0194526749316469
"CD160",0.0194894407385504
"TAS2R9",0.0195761450440193
"RAB41",0.0195986328820345
"SLC5A5",0.0196153430541217
"APOBEC3A",0.0198419205089706
"RUFY4",0.0198659465973363
"RGS18",0.0199438345231349
"ADGRF5",0.0199526631764828
"GBP4",0.0200344521202659
"C2CD4A",0.0200969771783075
"DSPP",0.0203120655700338
"ARHGAP40",0.0203166064324567
"CMKLR1",0.0207579263690517
"RAD52",0.0209480557920902
"RSPH10B2",0.021124476105812
"ETV3",0.021189832579404
"SLCO2B1",0.0211982814908594
"TMPRSS2",0.021206091399068
"PKD1L3",0.0212233272416274
"SELL",0.0212280872834818
"EVI2B",0.0213680082282378
"KCNS1",0.0215516055360989
"MNDA",0.0215523237035938
"MAB21L2",0.021558861511139
"IL18R1",0.0216557766426867
"ISL1",0.0217055465136459
"PF4",0.0217793187181068
"CTSW",0.0222414481586537
"HHIPL2",0.02246492769962
"NANOGP8",0.0226594892007723
"SLC22A10",0.0226933807573262
"TMEM52B",0.0231475783170932
"FMR1NB",0.0233405777330658
"RGL3",0.0234089894209433
"PTPRC",0.0234292584562827
"PGC",0.0234479938292425
"GALR2",0.0236533084356252
"BEND2",0.0238101422933137
"ACTG2",0.0238755767576447
"STAC2",0.0241457045317135
"IL7R",0.0242332588739362
"CLDN2",0.0242477430689451
"DDTL",0.0243067499820484
"HBZ",0.0247452524797525
"SCN1B",0.0247693803039843
"BCL2A1",0.0248115629064247
"GANC",0.0248138184583896
"FAM216B",0.0249631061566667
"CLEC4D",0.0250949753815164
"CHAT",0.0251646318687149
"SLC25A31",0.0252547236294765
"FPR1",0.0256916546135592
"HELT",0.0257074939038722
"LHX6",0.0259119873460416
"CLPS",0.0259847198710333
"HEMGN",0.0259884017468199
"ITK",0.026124736275971
"CCT8L2",0.0262194039276008
"ESM1",0.0265138843246298
"SLC16A9",0.0268048790871427
"ACAN",0.027013471112508
"HBA2",0.0270303117477396
"LCN2",0.0274699448838447
"NR2F1",0.0275951187406796
"FCRL6",0.0275993749366255
"KLRF1",0.0276102677482877
"NRIP1",0.0276207751539476
"CSTA",0.0276580152984971
"NUTM1",0.0276968852720383
"OLR1",0.0277485915235734
"MUC6",0.0277831377866619
"SOD3",0.0277846071122128
"IGSF6",0.0278073872146349
"FLI1",0.0282037234018236
"MRC1",0.028429325020807
"TRBC2",0.0287444017313064
"GIMAP7",0.0288396803515962
"RGS2",0.0289149111719143
"C4orf45",0.0289683879937462
"SLC47A2",0.02905708605222
"C1orf56",0.0291297489103404
"SLC39A11",0.0292461726713235
"GTF3C4",0.0293283419791528
"DCAF12L1",0.0295533148724012
"CAPN6",0.0296489458862152
"GUCA1C",0.029695100744487
"MUC16",0.0299428546896246
"STX19",0.0299908304414353
"SLC6A5",0.0299959315879981
"BSPRY",0.0300277995201345
"DKK4",0.0300609454387344
"NLRP11",0.0300695505025714
"DCAF4L1",0.0300930208145266
"LYPD8",0.0303605277576799
"IDO1",0.0308627299135909
